,full_name,link,description,stars,forks,watchers,keywords,source
221,Localization,https://github.com/kgliang/Localization.git,Community Localization for Cloud and Enterprise,0,86,0,cloud+enterprise,GitHub
222,backbonenet,https://github.com/AlibabaCloudDocs/backbonenet.git,Cloud Enterprise Network,0,9,0,cloud+enterprise,GitHub
223,fog-ecloud,https://github.com/fog/fog-ecloud.git,Module for the 'fog' gem to support Terremark Enterprise Cloud,0,9,0,cloud+enterprise,GitHub
224,example-ecat-deployment-code,https://github.com/mesoform/example-ecat-deployment-code.git,Example Terraform code used for deploying infrastructure using Enterprise Cloud Admin Tool,0,4,0,cloud+enterprise,GitHub
225,enterprise-grade-jenkins,https://github.com/bmeudre/enterprise-grade-jenkins.git,Enterprise Grade Jenkins CI on AWS Cloud,0,2,0,cloud+enterprise,GitHub
226,rediscloud-go-api,https://github.com/RedisLabs/rediscloud-go-api.git,Go SDK for Redis Enterprise Cloud Pro,0,2,0,cloud+enterprise,GitHub
227,docker-scalr,https://github.com/diegolima/docker-scalr.git,Docker build for Scalr Enterprise-Grade Cloud Management Platform - Open Source edition,0,3,0,cloud+enterprise,GitHub
228,oracle-public-cloud-dse,https://github.com/DSPN/oracle-public-cloud-dse.git,Scripts for deploying DataStax Enterprise (DSE) to Oracle Public Cloud (OPC),0,3,0,cloud+enterprise,GitHub
229,oracle-deployment-guide,https://github.com/DSPN/oracle-deployment-guide.git,DataStax Enterprise (DSE) Deployment Guide for Oracle Cloud Offerings,0,2,0,cloud+enterprise,GitHub
230,dotmailer-magento2-extension-enterprise,https://github.com/dotmailer/dotmailer-magento2-extension-enterprise.git,Engagement Cloud module for Magento Commerce / Enterprise edition,0,2,0,cloud+enterprise+dotmailer+magento2-extension+email+magento2+email-marketing,GitHub
231,cfee-service-broker-kubernetes,https://github.com/IBM-Cloud/cfee-service-broker-kubernetes.git,Cloud Foundry service broker sample deployable to Cloud Foundry Enterprise Environment with a toolchain,0,2,0,cloud+enterprise+cfee-service-broker+toolchain+solution-tutorial+service-broker+ibm-cloud-solutions,GitHub
232,Polaris,https://github.com/luchao0111/Polaris.git,"🐳 Nepxion Polaris is an enterprise level cloud native microservice infrastructure, which is built around Nepxion Discovery framework, integrates of various mainstream middlewares 企业级云原生微服务框架，基础架构脚手架",0,14,0,cloud+enterprise,GitHub
233,example-ecat-project-config,https://github.com/mesoform/example-ecat-project-config.git,Example project configuration for deploying infrastructure using Enterprise Cloud Admin Tool,0,2,0,cloud+enterprise,GitHub
234,Enterprise-Cloud-Strategy,https://github.com/ekassner/Enterprise-Cloud-Strategy.git,Enterprise Cloud Strategy eBook,0,0,0,cloud+enterprise,GitHub
235,ec,https://github.com/mdeniz63/ec.git,Enterprise Cloud Scripts,0,0,0,cloud+enterprise,GitHub
236,test,https://github.com/home-testenterprise/test.git,test Enterprise Cloud,0,0,0,cloud+enterprise,GitHub
237,creative-cloud-enterprise.en,https://github.com/AdobeDocs/creative-cloud-enterprise.en.git,creative-cloud-enterprise.en,0,0,0,cloud+enterprise,GitHub
238,EnterpriseCloudFramework,https://github.com/alsheehan/EnterpriseCloudFramework.git,Enterprise Cloud Framework,0,0,0,cloud+enterprise,GitHub
239,sepcloud,https://github.com/guodong/sepcloud.git,smart enterprise private cloud,0,0,0,cloud+enterprise,GitHub
240,ecie,https://github.com/pvhoffman/ecie.git,Enterprise Cloud Interface Engine,0,0,0,cloud+enterprise,GitHub
241,xingcloud,https://github.com/hnwendun/xingcloud.git,Enterprise private cloud,0,0,0,cloud+enterprise,GitHub
242,cloud-reflection,https://github.com/gentleworks/cloud-reflection.git,Inspect Enterprise Cloud Assets,0,0,0,cloud+enterprise,GitHub
243,Hello-World,https://github.com/disclouddx/Hello-World.git,Github Enterprise Cloud TEST,0,0,0,cloud+enterprise,GitHub
244,cloudstack-book,https://github.com/zhausong/cloudstack-book.git,cloudstack enterprise private cloud,0,0,0,cloud+enterprise,GitHub
245,ecloud,https://github.com/primarykeysjsu/ecloud.git,enterprise cloud system,0,0,0,cloud+enterprise,GitHub
246,opensystem,https://github.com/primarykeysjsu/opensystem.git,enterprise cloud system,0,0,0,cloud+enterprise,GitHub
247,cloud,https://github.com/steveholbrook/cloud.git,Enterprise Cloud Development,0,0,0,cloud+enterprise,GitHub
248,cloud-espm-multi-environment,https://github.com/SAP-samples/cloud-espm-multi-environment.git,Enterprise Sales and Procurement Model (ESPM) is a  sample application showcasing running the application in SAP Cloud Platform (Neo + Cloud Foundry) Environment,0,2,0,cloud+enterprise+sample+cloud-foundry+neo+sap-cloud-platform+sample-code,GitHub
249,hykes-engine,https://github.com/cloud-elements/hykes-engine.git,:rocket: Cloud Elements Enterprise builder,0,0,0,cloud+enterprise,GitHub
250,phoenix-phone,https://github.com/sethrock/phoenix-phone.git,Enterprise grade cloud telco applicaiton ,0,0,0,cloud+enterprise,GitHub
251,tfe-plan-bot,https://github.com/G-Research/tfe-plan-bot.git,Terraform Enterprise/Cloud Plan Bot,0,1,0,cloud+enterprise,GitHub
252,ES_Cloud_Group,https://github.com/maestros/ES_Cloud_Group.git,Enterprise Systems Cloud Management Group,0,0,0,cloud+enterprise,GitHub
253,Cloud-Assembler,https://github.com/HTIRLANGI/Cloud-Assembler.git,Cloud Assembler between Enterprise Services and Cloud Integration,0,0,0,cloud+enterprise,GitHub
254,appcloud-cf-org-tree,https://github.com/Zee-Khan/appcloud-cf-org-tree.git,Cf command for Swisscoms Enterprise Application Cloud,0,0,0,cloud+enterprise,GitHub
255,dms-enterprise-20181101,https://github.com/alibabacloud-sdk-php/dms-enterprise-20181101.git,Alibaba Cloud dms-enterprise SDK for PHP,0,0,0,cloud+enterprise,GitHub
256,dms-enterprise-20181101,https://github.com/alibabacloud-sdk-cpp/dms-enterprise-20181101.git,Alibaba Cloud dms-enterprise SDK for C++,0,0,0,cloud+enterprise,GitHub
257,hykes-provision,https://github.com/cloud-elements/hykes-provision.git,:construction: Cloud Elements Enterprise infrastructure management,0,0,0,cloud+enterprise,GitHub
258,s2i-security-checklist,https://github.com/yoshiya8/s2i-security-checklist.git,Security checklist for cloud-deployed enterprise applications,0,0,0,cloud+enterprise,GitHub
259,cloud-utils-growpart,https://github.com/eurolinux-enterprise-linux-sources/cloud-utils-growpart.git,Enterprise Linux/EuroLinux Sources - cloud-utils-growpart,0,0,0,cloud+enterprise,GitHub
260,Todo-list,https://github.com/zelotype/Todo-list.git,Cloud-Based Enterprise Application Development Project 2020,0,0,0,cloud+enterprise,GitHub
261,kip-enterprise-gcp,https://github.com/elotl/kip-enterprise-gcp.git,Kip Enterprise for Google Cloud Marketplace,0,0,0,cloud+enterprise,GitHub
262,Multi-Cloud-Architectures,https://github.com/Akalia1988/Multi-Cloud-Architectures.git,Multi-Cloud Architectures for the Enterprise,0,0,0,cloud+enterprise,GitHub
263,neCloud,https://github.com/crashOverload/neCloud.git,enterprise solution to move your cloud storages.,0,0,0,cloud+enterprise,GitHub
264,hykes-docs,https://github.com/cloud-elements/hykes-docs.git,:books: Cloud Elements Enterprise documentation (short term),0,0,0,cloud+enterprise,GitHub
265,Web-Services,https://github.com/mdhanish/Web-Services.git,Provide cloud based web services for enterprise,0,0,0,cloud+enterprise,GitHub
266,cloudvistahub.io,https://github.com/CloudVistA/cloudvista.github.io.git,VA Enterprise Cloud-based VistA / CPRS,0,0,0,cloud+enterprise,GitHub
267,melcore,https://github.com/conorburke/melcore.git,Modular Enterprise Level Cloud Optimized Replicator,0,0,0,cloud+enterprise,GitHub
268,architecture,https://github.com/MESMD/architecture.git,"Enterprise, project, application and cloud architecture artifacts.",0,1,0,cloud+enterprise+mesmd,GitHub
269,ent-cloud-jp,https://github.com/yoishiha/ent-cloud-jp.git,for / by Cisco Enterprise Cloud Sales,0,0,0,cloud+enterprise,GitHub
270,hykes-docs,https://github.com/cloud-elements/hykes-docs.git,:books: Cloud Elements Enterprise documentation (short term),0,0,0,cloud+enterprise,GitHub
271,Web-Services,https://github.com/mdhanish/Web-Services.git,Provide cloud based web services for enterprise,0,0,0,cloud+enterprise,GitHub
272,cloudvistahub.io,https://github.com/CloudVistA/cloudvista.github.io.git,VA Enterprise Cloud-based VistA / CPRS,0,0,0,cloud+enterprise,GitHub
273,melcore,https://github.com/conorburke/melcore.git,Modular Enterprise Level Cloud Optimized Replicator,0,0,0,cloud+enterprise,GitHub
274,architecture,https://github.com/MESMD/architecture.git,"Enterprise, project, application and cloud architecture artifacts.",0,1,0,cloud+enterprise+mesmd,GitHub
275,hykes-spec,https://github.com/cloud-elements/hykes-spec.git,:clipboard: Cloud Elements Enterprise blueprint spec,0,0,0,cloud+enterprise,GitHub
276,iac-elastic-cloud,https://github.com/danielscholl/iac-elastic-cloud.git,Elastic Cloud Enterprise test bed using Ansible,0,0,0,cloud+enterprise,GitHub
277,tfe-scripts,https://github.com/carbonrobot/tfe-scripts.git,Automation Script for Terraform Enterprise & Cloud,0,0,0,cloud+enterprise,GitHub
278,GoGitItPoc,https://github.com/saiteja8848/GoGitItPoc.git,Repository created for GitHub Enterprise Cloud POC,0,0,0,cloud+enterprise,GitHub
279,cloudflare-zones,https://github.com/medaamarnadh/cloudflare-zones.git,Best cloud flare interface for enterprise users.,0,0,0,cloud+enterprise,GitHub
280,dms-enterprise-20181101,https://github.com/alibabacloud-go/dms-enterprise-20181101.git,Alibaba Cloud dms-enterprise SDK for Go,0,0,0,cloud+enterprise,GitHub
281,hykes-provision,https://github.com/cloud-elements/hykes-provision.git,:construction: Cloud Elements Enterprise infrastructure management,0,0,0,cloud+enterprise,GitHub
282,s2i-security-checklist,https://github.com/yoshiya8/s2i-security-checklist.git,Security checklist for cloud-deployed enterprise applications,0,0,0,cloud+enterprise,GitHub
283,cloud-utils-growpart,https://github.com/eurolinux-enterprise-linux-sources/cloud-utils-growpart.git,Enterprise Linux/EuroLinux Sources - cloud-utils-growpart,0,0,0,cloud+enterprise,GitHub
284,Todo-list,https://github.com/zelotype/Todo-list.git,Cloud-Based Enterprise Application Development Project 2020,0,0,0,cloud+enterprise,GitHub
285,orgpermissions,https://github.com/Grenston/orgpermissions.git,Automate org permissions in github enterprise cloud,0,0,0,cloud+enterprise,GitHub
286,ComicToon-API,https://github.com/max180643/ComicToon-API.git,Cloud-based Enterprise Application Development Project,0,0,0,cloud+enterprise,GitHub
287,ec-example-node-cf,https://github.com/Enterprise-connect/ec-example-node-cf.git,Enterprise-Connect Cloud Foundry Nodejs app,0,0,0,cloud+enterprise,GitHub
288,cem-kvm,https://github.com/qarham/cem-kvm.git,Contrail Enterprise Multi-Cloud KVM Lab setup,0,0,0,cloud+enterprise,GitHub
289,cloud-init,https://github.com/eurolinux-enterprise-linux-sources/cloud-init.git,Enterprise Linux/EuroLinux Sources - cloud-init,0,0,0,cloud+enterprise,GitHub
290,ComicToon,https://github.com/max180643/ComicToon.git,Cloud-based Enterprise Application Development Project,0,0,0,cloud+enterprise,GitHub
291,ece_utils,https://github.com/elastickent/ece_utils.git,Utility scripts for Elastic Cloud Enterprise,0,1,0,cloud+enterprise,GitHub
292,Damocles,https://github.com/vijayendrabvs/Damocles.git,Defense against malicious opponents of cloud enterprise security,0,1,0,cloud+enterprise,GitHub
293,eVe-rsion-Security-Framework,https://github.com/NewGautam/eVe-rsion-Security-Framework.git,eVersion Security Framework for Enterprise Software Cloud (Platform),0,0,0,cloud+enterprise,GitHub
294,CS-526,https://github.com/robertschaedler3/CS-526.git,Stevens Institute of Technology Enterprise & Cloud Computing (CS 526),0,0,0,cloud+enterprise,GitHub
295,homebrew-hykes,https://github.com/cloud-elements/homebrew-hykes.git,:beer: Install Cloud Elements Enterprise projects via Homebrew,0,0,0,cloud+enterprise,GitHub
296,jel-cloud,https://github.com/lorislab-archived/jel-cloud.git,Java enterprise library for the cloud native application,0,0,0,cloud+enterprise,GitHub
297,tfe-workspace-setup,https://github.com/vaficionado/tfe-workspace-setup.git,Sample configuration to populate a Terraform Cloud/Enterprise Workspace configuration,0,1,0,cloud+enterprise,GitHub
298,terraform-tfe-workspace,https://github.com/figurate/terraform-tfe-workspace.git,Provision a VCS-connected workspace in Terraform Cloud/Enterprise,0,0,0,cloud+enterprise,GitHub
299,DD,https://github.com/kharit/DD.git,Design Documents — cloud solution for managing enterprise documentation.,0,0,0,cloud+enterprise,GitHub
300,CS-526,https://github.com/robertschaedler3/CS-526.git,Stevens Institute of Technology Enterprise & Cloud Computing (CS 526),0,0,0,cloud+enterprise,GitHub
301,TrafficMirrorMonitor,https://github.com/mfuroyama/TrafficMirrorMonitor.git,VA Enterprise Cloud VistA - Traffic mirror and monitor,0,0,0,cloud+enterprise,GitHub
302,hykes-blueprint,https://github.com/cloud-elements/hykes-blueprint.git,:closed_lock_with_key: Cloud Elements Enterprise blueprint utility,0,0,0,cloud+enterprise,GitHub
303,DD,https://github.com/kharit/DD.git,Design Documents — cloud solution for managing enterprise documentation.,0,0,0,cloud+enterprise,GitHub
304,Cloud-Assignment,https://github.com/L00094131/Cloud-Assignment.git,This repo is for cloud/enterprise assignment project. ,0,0,0,cloud+enterprise,GitHub
305,app-config,https://github.com/Agraham21/app-config.git,For the Enterprise Microservices with Spring Cloud Workshop,0,0,0,cloud+enterprise,GitHub
306,omce-chatbots-cc,https://github.com/arunpareek/omce-chatbots-cc.git,Custom Component for Oracle Mobile Cloud Enterprise Chatbots,0,0,0,cloud+enterprise,GitHub
307,kecd,https://github.com/nowenL/kecd.git,A prototype of continuous deployment tool in kirk-enterprise cloud,0,0,0,cloud+enterprise,GitHub
308,expedient-enterprise-cloud-iac,https://github.com/rptdata/expedient-enterprise-cloud-iac.git,Infrastructure As Code for Expedient Enterprise Cloud Automation Series,0,0,0,cloud+enterprise,GitHub
309,EHC-Client,https://github.com/sthoppay/EHC-Client.git,Enterprise Hybrid Cloud Client using VMware's CloudClient,0,0,0,cloud+enterprise,GitHub
310,see,https://github.com/see/see.git,A simple and extensible enterprise microservice cloud platform,0,0,0,cloud+enterprise+micorservice+enterprise+extensible+cloud-native+see,GitHub
311,cloud-developer-capstone,https://github.com/abodacs/cloud-developer-capstone.git,Cloud Developer for Enterprise Nanodegree project - Serverless project,0,0,0,cloud+enterprise,GitHub
312,akhtar-enterprises,https://github.com/badarakhtar/akhtar-enterprises.git,https://sites.google.com/view/akhtar-enterprises/innovation/cloud,0,0,0,cloud+enterprise,GitHub
313,UpShift_DotNet_Core_project_accelerator_for_PCF,https://github.com/CognizantCodeHub/UpShift_DotNet_Core_project_accelerator_for_PCF.git,"Generating enterprise standard .NET Core Project scaffolding template with re-usable utilities like logging, exception handling, caching, health check etc. targeting cloud environments.",0,2,0,cloud+enterprise,GitHub
314,google-cloud-openshift-ocp,https://github.com/chainlynx/google-cloud-openshift-ocp.git,Installation of Openshift on Google Cloud Platform (Openshift Enterprise),0,1,0,cloud+enterprise,GitHub
315,cloud-2019,https://github.com/hotel-service-management/cloud-2019.git,Cloud-based Enterprise Application Development (2/2019) Term Project,0,0,0,cloud+enterprise,GitHub
316,biz.dfch.PS.Cimi.Client,https://github.com/dfensgmbh/biz.dfch.PS.Cimi.Client.git,Powershell client for the Swisscom Enterprise Cloud CIMI API,0,0,0,cloud+enterprise+cimi+powershell-client,GitHub
317,FinalYearProject-CryptexWebsite,https://github.com/rwitam-b/FinalYearProject-CryptexWebsite.git,Securing Enterprise Cloud Storage Using Shamir's Secret Sharing Scheme,0,0,0,cloud+enterprise,GitHub
318,Enterprise_Communications,https://github.com/Huawei/Enterprise_Communications.git,Provide The Cloud Enterprise Communications solution’s secondary development demo.,0,0,0,cloud+enterprise,GitHub
319,HashiBiz,https://github.com/mrhockeymonkey/HashiBiz.git,A fictitious enterprise in the cloud using HashiCorp tooling,0,0,0,cloud+enterprise,GitHub
320,common,https://github.com/travelersun/common.git,Enterprise java web admin system base on spring cloud,0,0,0,cloud+enterprise,GitHub
321,CFEE-dashboards,https://github.com/cfibmers/CFEE-dashboards.git,Reusable and customizable monitoring dashboards for Cloud Foundry Enterprise Environment,0,1,0,cloud+enterprise,GitHub
322,saltcont16-dns-hybridcloud,https://github.com/rvora/saltcont16-dns-hybridcloud.git,SaltConf 2016 Integrating Enterprise DNS with Hybrid Cloud,0,0,0,cloud+enterprise,GitHub
323,demos,https://github.com/marlondridley/demos.git,"Demos for example Data Science, Cloud Infrastructure, and Enterprise Modernization",0,0,0,cloud+enterprise,GitHub
324,cf-nuxeo-demo,https://github.com/cloud-gov/cf-nuxeo-demo.git,Demo running enterprise document management systems in cloud.gov,0,0,0,cloud+enterprise,GitHub
325,orgchart,https://github.com/aaronj1335/orgchart.git,for enterprise level big data cloud solution companies,0,0,0,cloud+enterprise,GitHub
326,sentinel-terraform-demo,https://github.com/alexbasista/sentinel-terraform-demo.git,Terraform Cloud/Enterprise Sentinel Policy Set structure and demo,0,0,0,cloud+enterprise,GitHub
327,cloud-developer-capstone,https://github.com/obeshor/cloud-developer-capstone.git,Cloud Developer for Enterprise Nanodegree  project  - Serverless project,0,0,0,cloud+enterprise+aws-lambda+api-gateway+dynamodb+reactjs+serverless-framework+s3,GitHub
328,elastic-cloud-tools,https://github.com/clutonik/elastic-cloud-tools.git,Repository with custom tool to work with Elastic Cloud Enterprise,0,0,0,cloud+enterprise+elastic-cloud-enterprise+ece+elasticsearch+elastic-cloud,GitHub
329,hazelcast-terraform-oracle-cloud,https://github.com/gridgentoo/hazelcast-terraform-oracle-cloud.git,(hazelcast-terraform-oracle-cloud) deploy Hazelcast Enterprise on Oracle Cloud Infrastructure,0,0,0,cloud+enterprise,GitHub
330,cnw-app-config,https://github.com/dbuchko/cnw-app-config.git,PACE Cloud Native Workshop 3.0 Enterprise Microservices with Spring Cloud,0,0,0,cloud+enterprise,GitHub
331,dankgs-cne,https://github.com/dghadi1/dankgs-cne.git,dankgs cloud native enterprise is an extremely simple bootstrapping kit for green field enterprises to setup their IT infrastructure and tooling based on cloud native technologies.,0,0,0,cloud+enterprise,GitHub
332,cloud-native-enterprise-as-code,https://github.com/krk27/cloud-native-enterprise-as-code.git,A paper aiming to articulate the concept of cloud native enterprise as code by allowing developers to program their enterprise from scratch using cloud native technologies ,0,0,0,cloud+enterprise,GitHub
333,terraform-tfe-management,https://github.com/achuchulev/terraform-tfe-management.git,"Example ""meta"" workspace to manage TF Cloud in an ""as a code"" fashion with Terraform Enterprise/Terraform Cloud (tfe) provider",0,0,0,cloud+enterprise,GitHub
334,IIB-Cloud-Integration,https://github.com/amarIBM/IIB-Cloud-Integration.git,Connecting cloud applications to on-premise enterprise bus using secure connection channel of Cloud Integration service in Bluemix,0,0,0,cloud+enterprise,GitHub
335,j2ee-Registration-Login-Logout,https://github.com/HeeraBabu007/j2ee-Registration-Login-Logout.git,"In this project, I have created basic j2ee Enterprise App development on cloud",0,0,0,cloud+enterprise,GitHub
336,AngelsGate,https://github.com/nimix3/AngelsGate.git,Angels Gate: A Flexible Secure IoT Protocol for Cloud-fog Communications (Enterprise Edition).,0,0,0,cloud+enterprise+security+security-protocol+security-hardening+protocol+protocol-library+sdk+angelsgate+cloud-fog+fog-server+iot-cloud+iot+communication-protocol+comminication+client-server+p2p,GitHub
337,terraform-cloud-jenkins-plugin,https://github.com/pmnathan/terraform-cloud-jenkins-plugin.git,A plugin to integrate Terraform Cloud/Enterprise with Jenkins CI/CD,0,0,0,cloud+enterprise,GitHub
338,bark-o-meter,https://github.com/mmotulewicz/bark-o-meter.git,"An enterprise IOT, cloud, machine learning way to tell if your pupper is barking ",0,0,0,cloud+enterprise,GitHub
339,tfd,https://github.com/logandavies181/tfd.git,Developer CLI tool for interacting with Terraform Cloud and Terraform Enterprise,0,0,0,cloud+enterprise,GitHub
340,cnj-hello,https://github.com/mikeT92/cnj-hello.git,"Showcase of a ""Hello World""-style cloud native java application using different enterprise java technology stacks.",0,0,0,cloud+enterprise,GitHub
341,ocyanhub.io,https://github.com/Ocyan/ocyan.github.io.git,End-to-End Cloud Operating System for Enterprise Blockchains and P2P Networks,0,0,0,cloud+enterprise+blockchain+infrastructure+cloud-native+analytics+enterprise-software,GitHub
342,Deployment-Scripts,https://github.com/DennisFreas/Deployment-Scripts.git,"Scripts and temlates for cloud and enterprise deployment of VM, Vnets, Storage, Databases, and apps",0,0,0,cloud+enterprise,GitHub
343,gcloudhelper,https://github.com/epeld/gcloudhelper.git,Enterprise Java Beans -> A tool for working with Google Cloud Logs,0,0,0,cloud+enterprise,GitHub
344,cloudnativeenterprisearchitecture,https://github.com/fharris/cloudnativeenterprisearchitecture.git,Studies on cloud native impact on enterprise architecture and solution design,0,0,0,cloud+enterprise,GitHub
345,junk,https://github.com/alexblackie/junk.git,🍆 Enterprise-grade solution to facilitate cloud-native image delivery at scale.,0,0,0,cloud+enterprise+memescale+gifs,GitHub
346,microservices-api-ts,https://github.com/vynnydev/microservices-api-ts.git,"🌐 :wrench: Microservices API with NestJS, TypeScript, cloud services [AWS and SAP] and enterprise architectural standards.",0,0,0,cloud+enterprise,GitHub
347,vermaakarsh,https://github.com/vermaakarsh/vermaakarsh.git,Analytics Consultant | AI & ML | Enterprise Architect | TOGAF Practitioner | Azure Cloud | Ex-Ford,0,0,0,cloud+enterprise,GitHub
348,cloudy,https://github.com/manapaho/cloudy.git,An AWS cloud template with all the tooling for a complete enterprise distribution across multiple environments.,0,0,0,cloud+enterprise,GitHub
349,acquia-multisite-orchestrator,https://github.com/tizzo/acquia-multisite-orchestrator.git,I work in progress to orchestrate multisite installs on Acquia Cloud Enterprise environments.,0,0,0,cloud+enterprise,GitHub
350,dashboard,https://github.com/steedos/dashboard.git,"Enterprise dashboard, connect all your apps together, include internal apps and cloud apps. Edit Add topics",0,2,0,cloud+enterprise,GitHub
351,image2clouds,https://github.com/schrht/image2clouds.git,Deal with Red Hat Enterprise Linux Golden Image for public cloud usage.,0,0,0,cloud+enterprise,GitHub
352,SmartStorage,https://github.com/jkilpala/SmartStorage.git,Smart storage project for Hackster.io Microsoft Azure: Building The Enterprise IoT Cloud!,0,0,0,cloud+enterprise,GitHub
353,tfc-helper,https://github.com/eRaMvn/tfc-helper.git,CLI tool to make it easy dealing with variables in Terraform Cloud and Terraform Enterprise,0,0,0,cloud+enterprise+golang+terraform+terraform-cloud+terraform-enterprise+cli+utility+ci+terraform-variables,GitHub
354,sce_deck,https://github.com/hailiang-wang/sce_deck.git,"Use IBM SmartCloud Enterprise API to manage Cloud Resources,build Images. ",0,0,0,cloud+enterprise,GitHub
355,CloudSecurityCriteria,https://github.com/SDTurner/CloudSecurityCriteria.git,Securing the Silver Lining: Cloud Security Readiness Criteria for Small to Medium Enterprise,0,0,0,cloud+enterprise,GitHub
356,kubernetes-gcp,https://github.com/coolpalani/kubernetes-gcp.git,Deploy a custom Kubernetes cluster in Google Cloud Platform using GCP SDK and Kismatic Enterprise Toolkit,0,0,0,cloud+enterprise,GitHub
357,CAF-Landing-Zone,https://github.com/United-Consult/CAF-Landing-Zone.git,United Consult customized Cloud Adaption Framework Landing Zone for small enterprises.,0,0,0,cloud+enterprise,GitHub
358,RHSummit2016-Customize-Your-Enterprise-Mobile-Salesforce.com-Integrations-Cloud-App,https://github.com/hucmaggie/RHSummit2016-Customize-Your-Enterprise-Mobile-Salesforce.com-Integrations-Cloud-App.git,Summit 2016 -Customize Your Enterprise Mobile Salesforce.com Integrations Cloud App,0,0,0,cloud+enterprise,GitHub
359,DB-benchmark,https://github.com/sanjivkrish/DB-benchmark.git,Enterprise computing exercise to benchmark AWS Aurora and Google cloud SQL database,0,0,0,cloud+enterprise,GitHub
360,probable-cause,https://github.com/mdfGit/probable-cause.git,A framework to classify enterprise cloud system and application health to enable rapid / proactive automated response,0,0,0,cloud+enterprise,GitHub
361,oci-hazelcast,https://github.com/oracle-quickstart/oci-hazelcast.git,Terraform module to deploy Hazelcast Enterprise on Oracle Cloud Infrastructure (OCI),0,1,0,cloud+enterprise+oci+terraform+oracle+cloud+hazelcast+jet+imdg+partner-led,GitHub
362,twitter-archive-eraser,https://github.com/xnuk/twitter-archive-eraser.git,"This job doesn't need a enterprise edition or cloud syncing or, whatever.",0,1,0,cloud+enterprise,GitHub
363,AngelGateSdkEnterprise,https://github.com/OmidTaheri/AngelGateSdkEnterprise.git,Angels Gate: A Flexible Secure IoT Protocol for Cloud-fog Communications (Enterprise Edition).,0,0,0,cloud+enterprise,GitHub
364,tfc-helper,https://github.com/eRaMvn/tfc-helper.git,CLI tool to make it easy dealing with variables in Terraform Cloud and Terraform Enterprise,0,0,0,cloud+enterprise+golang+terraform+terraform-cloud+terraform-enterprise+cli+utility+ci+terraform-variables,GitHub
365,drop-in-monitoring,https://github.com/mammerman/drop-in-monitoring.git,"A drop-in monitoring stack with defaults for Apprenda Cloud Platform, built upon Kismatic Enterprise Toolkit.",0,0,0,cloud+enterprise,GitHub
366,myapps-cloud,https://github.com/znicholas/myapps-cloud.git,"Enterprise-level micro-service soluction, bulid by srping-cloud、zookeeper、MQ、dubbo and so on",0,0,0,cloud+enterprise,GitHub
367,example-ecat-deployment-policies,https://github.com/mesoform/example-ecat-deployment-policies.git,Example compliance policies with must pass before deploying infrastructure using Enterprise Cloud Admin Tool,0,0,0,cloud+enterprise,GitHub
368,terraform-tfe-workspacer,https://github.com/alexbasista/terraform-tfe-workspacer.git,Terraform module to create and configure Workspaces in Terraform Cloud/Enterprise,0,1,0,cloud+enterprise,GitHub
369,AI_BD_CC_DL_ML_DS_LNP_IoT,https://github.com/rakeshnpal/AI_BD_CC_DL_ML_DS_LNP_IoT.git,"Big Data, Cloud Computing, Data Science, ML, DL, AI, IoT ,NLP and the Enterprise Solutions",0,0,0,cloud+enterprise,GitHub
370,cloud-security-zone,https://github.com/johannemitzcisco/cloud-security-zone.git,Cisco Network Service Orchestrator based Project to instantiate layered connectivity to Enterprise Cloud Applications,0,0,0,cloud+enterprise,GitHub
371,printlaser-chatbot-component,https://github.com/leobarros79/printlaser-chatbot-component.git,Custom Component to PrintLaser chatbot's in Oracle Mobile Cloud Service Enterprise,0,0,0,cloud+enterprise,GitHub
372,emcc-viewer,https://github.com/wes-pro/emcc-viewer.git,How to use Dash framework to visualize performance data from Enterprise Manager Cloud Control,0,1,0,cloud+enterprise,GitHub
373,sf-extension-amce,https://github.com/smartface/sf-extension-amce.git,Smartface Native Framework extension to use Oracle Autonomous Mobile Cloud Enterprise,0,1,0,cloud+enterprise,GitHub
374,service-cart,https://github.com/fatherlinux/service-cart.git,Create a cloud store front on oVirt/Red Hat Enterprise Virtualization,0,1,0,cloud+enterprise,GitHub
375,ask.me,https://github.com/melanialani/ask.me.git,copy of ask.fm for cloud computing and enterprise java final project,0,1,0,cloud+enterprise,GitHub
376,automated-ha-setup,https://github.com/ionos-enterprise/automated-ha-setup.git,Automatically setting up a highly available database cluster on IONOS Enterprise Cloud,0,1,0,cloud+enterprise,GitHub
377,elasticsearch-ece,https://github.com/afonsir/elasticsearch-ece.git,This repository was used in a course about Elastic Cloud Enterprise exam.,0,0,0,cloud+enterprise+elasticsearch+cloud-guru,GitHub
378,ElasticWorkflow,https://github.com/Herkko/ElasticWorkflow.git,Implementation tool for directly editable enterprise architectures: an elastic workflow engine for the cloud,0,0,0,cloud+enterprise,GitHub
379,persistence-with-ejb,https://github.com/pakunz/persistence-with-ejb.git,Testing Repository for Persistence with Enterprise Java Beans (EJBs) based on EclipseLink and SAP HANA Cloud,0,0,0,cloud+enterprise,GitHub
380,dcos-azure-arm-template,https://github.com/gregpalmr/dcos-azure-arm-template.git,Azure ARM template to launch an Enterprise DC/OS cluster in the Azure Cloud environment.,0,0,0,cloud+enterprise,GitHub
381,enterprise-cloud,https://github.com/jianni/enterprise-cloud.git,"Attempt to construct an enterprise cloud platfrom (SAAS), along with any thinking on the road.",0,0,0,cloud+enterprise,GitHub
