,full_name,link,description,stars,forks,watchers,keywords,source
10,vtucreator,https://github.com/lajela/vtucreator.git,"VTU Creator is an open source project founded by Lajela Technologies, a multi-language, easy-to-use PHP built VTU Content Management System (VTU-CMS) that enables you to create a full functional and automated and instant digital delivery online recharge portal without basic knowledge of programming Languages. Create Airtime Top-Up, Data Subscription, Electricity/Water/Gas Bill, Bulk SMS, Money transfer and Voucher/Recharge Card Printing portal and be connected to any service provider, API and hosted SIM Card.",1,3,1,sms+bulk+system+about+vtu-creator-software,GitHub
11,Kponkius-Bulk-SMS-system,https://github.com/Akamshu/Kponkius-Bulk-SMS-system.git,Bulk SMS Management System,0,0,0,sms+bulk+system,GitHub
12,Hermes,https://github.com/francischempa/Hermes.git,Bulk SMS messaging system,0,0,0,sms+bulk+system,GitHub
13,textQuery,https://github.com/mavaleroso/textQuery.git,Sms inquiring system and bulk sms sender for DSWD employee,0,0,0,sms+bulk+system,GitHub
14,Text-me-please,https://github.com/CollinsMuiruri/Text-me-please.git,A bulk sms system's front end,0,0,0,sms+bulk+system,GitHub
15,architect-messenger,https://github.com/majestyjnr/architect-messenger.git,A system for sending bulk SMS to clients 🎊,0,0,0,sms+bulk+system,GitHub
16,bulksms,https://github.com/isaac930/bulksms.git,This is a bulk sms system for schools in php,0,0,0,sms+bulk+system,GitHub
17,bulk-sms-gateway-api,https://github.com/jmbuthia/bulk-sms-gateway-api.git,bulk sms gateway api is a system that allow sending of bulk messages,0,0,0,sms+bulk+system+php+mysql-database+bootstrap+webapp,GitHub
18,Bulk-Sms-,https://github.com/ambuyo/Bulk-Sms-.git,system for sending out bulk sms using php and Africa Is Talking API,0,0,0,sms+bulk+system,GitHub
19,Textemall,https://github.com/hambaloch/Textemall.git,A web-based Bulk-SMS System. Caters small organizations and corporation to,0,0,0,sms+bulk+system,GitHub
20,CoachingManagementSystem,https://github.com/AsadJivani/CoachingManagementSystem.git,"Complete Schooling/Coaching management system includes graphing, bulk SMS service, Data manipulation, Reporting based on Java (Advance swing GUI components and Jasper soft iReports)",0,0,0,sms+bulk+system,GitHub
21,beemchallenge,https://github.com/devjapheth/beemchallenge.git,This is a Clearance System that uses an SMS API from Beem and the API is configured to send Bulk SMS on All Students remind them to pay their bills before sitting in the Examination,0,0,0,sms+bulk+system,GitHub
22,NewIndiaBookHouse,https://github.com/amitmore1012/NewIndiaBookHouse.git,"A complete ecommerce solution for small and medium size businesses. Project include admin panel, user registration panel, front website panel, coupon system, invoice system, bulk sms panel, custom whatsapp panel, mysql database and datatables",0,0,0,sms+bulk+system,GitHub
23,Batch_Events_Python-Django-API,https://github.com/Coullence/Batch_Events_Python-Django-API.git,"This is the implementation of the batch events in Django systems. The particular program can be scaled to offer services such as Bulk SMS automation, database update, notification etc.",0,0,0,sms+bulk+system,GitHub
24,CEO-and-Managing-Director-of-Kipzer-kipzone.com,https://github.com/kipzer/CEO-and-Managing-Director-of-Kipzer-kipzone.com.git,"Kipzer kipzone.com is a professional company for website designing and SEO in Delhi, India providing a wide range of website, bulk sms and software solutions in India and provide our services in India and U.S based clients. Our solutions ranges from Software Development, Website Designing, content management systems (CMS), E-Commerce Solutions, integrated e-learning, SEO Solutions, Bulk SMS, Voice calls Service and a variety of other solutions.",0,0,0,sms+bulk+system,GitHub
25,Library-Message-Service,https://github.com/SPKavati/Library-Message-Service.git,"Library Message service project is about using mobile technology like sms feature for performing reservation and availability checking books in library and remind about due date. This application reduces the time for end users who should spend for searching the books of their needs as well as it reduces the time for providing details without any external human involvement. For this, they need registered mobile number. The library server system will have a BULK SMS receiver which receives the sms sent by the registered users. Whenever user request it, the library server will check database, if details of requested book is existed in the database then it automatically fetch information and send sms to user. There will be no cost for sms, this application uses free services.",0,0,0,sms+bulk+system,GitHub
26,school_erp_basic_online-system-,https://github.com/Lokendra-Rajput/school_erp_basic_online-system-.git,"Major Benefits Transparency in School Operations. Single System To Manage All School Related Information From Anywhere In The School. Parents Have Access To All Academic Information About Their Wards Through The Internet. Availability of Real-Time Up To Date Information. Better Management of School Academic Process & Administration. Instant Access to Required Information and Activities of the School. A Centralized System Which Makes Reporting Possible At One Place. AROX School ERP Is A Web Based Application. Easy Access through a Web Browser Having an Internet Connection. Keeps Parents Up To Date with Their Ward’s Progress in School. Integrated With Bulk SMS Software For Sending Specific SMS Alerts. Online Registration, Easy Follow-Up and Admission. Better Interaction between Parents, Teachers & School Management. Efficient Computing Centralized Storage, High Memory And Fast Process. Integration of Academic Calendar, School Notices and Other Activities. High Level Security at Application Level User Level and Program Level. Big Savings in Person-Hours. Generate All Important Certificates/ Notices On Single Click. Effective Communication between Teachers, Parents and Students. Automatic 24 Hour Backup and Restore Facility. Cost-Effective One Point Solution for Total School Management. Modules of ERP: Fees Management Attendance Management Certificate/ Notice Creation and Printing Examination & Results Class & Time Table Management School Bus/Transportation Management Financial Accounts Management Purchase and Store Management Accounting Management Event Management Front Office Management Human Resource Management Employee Management.(Leave, Tax, Pay Slip, Deduction) Notification Management Hostel Management ID Card Printing Security Management- Visitors. Record, Report Notice Board Library Management Videos Photo Gallery",0,0,0,sms+bulk+system,GitHub
