,full_name,link,description,stars,forks,watchers,keywords,source
12,MJParallaxCollectionView,https://github.com/mayuur/MJParallaxCollectionView.git,This is a parallax for the cells inside UICollectionView. It gives us an effect just like scrolling the images in Whatsapp or scrolling through the Weather app for iOS,1258,117,1258,weather,GitHub
13,weather,https://github.com/genuinetools/weather.git,Weather via the command line.,892,101,892,weather+weather+cli+darksky+go,GitHub
14,Smart-Mirror,https://github.com/HackerShackOfficial/Smart-Mirror.git,"Raspberry powered mirror which can display news, weather, calendar events",867,389,867,weather,GitHub
15,react-weather,https://github.com/stage88/react-weather.git,A simple weather app built with React Native and Realm,864,227,864,weather,GitHub
16,esp8266-weather-station,https://github.com/ThingPulse/esp8266-weather-station.git,"ESP8266 Weather Station library supporting OpenWeatherMap, Aeris and other sources",851,310,851,weather+weather-station+thingpulse+esp8266+openweathermap+openweathermap-client+openweathermap-api+weather-information+arduino+arduino-library,GitHub
17,stratux,https://github.com/cyoung/stratux.git,Aviation weather and traffic receiver based on RTL-SDR.,812,308,812,weather+stratux+rtl-sdr+traffic+weather+aviation,GitHub
18,jquery.simpleWeather,https://github.com/monkeecreate/jquery.simpleWeather.git,A simple jQuery plugin to display current weather data for any location and doesn't get in your way. Now supports HTML5 GeoLocation!,788,150,788,weather,GitHub
19,GeometricWeather,https://github.com/WangDaYeeeeee/GeometricWeather.git,A Material Design Weather Application,781,115,781,weather,GitHub
20,MetPy,https://github.com/Unidata/MetPy.git,"MetPy is a collection of tools in Python for reading, visualizing and performing calculations with weather data.",767,316,767,weather+python+atmospheric-science+meteorology+weather+plotting+scientific-computations+hodograph+skew-t+weather-data+hacktoberfest,GitHub
21,quietweather,https://github.com/myvin/quietweather.git,:sunny: Develop a weather wechat mini program application in two days - 两天撸一个天气应用微信小程序,680,192,680,weather+wechat+wechat-mini-program+weather+quietweather+quiet+weather-app+xiaochengxu+opensource+open-source+vue+vuejs+weixin+tech+technology+news,GitHub
22,Project-RainMan,https://github.com/Aaron-A/Project-RainMan.git,Open Source Weather App created with Swift,670,97,670,weather,GitHub
23,forecastie,https://github.com/martykan/forecastie.git,"A simple, opensource weather app for Android.",663,301,663,weather+android+openweathermap,GitHub
24,MHYahooParallaxView,https://github.com/michaelhenry/MHYahooParallaxView.git,Parallax implementation inspired by Yahoo Weather and News Digest :),645,76,645,weather,GitHub
25,WRF,https://github.com/wrf-model/WRF.git,The official repository for the Weather Research and Forecasting (WRF) model,644,420,644,weather,GitHub
26,WeatherLib,https://github.com/survivingwithandroid/WeatherLib.git,Android Weather Library: android weather lib to develop weather based app fast and easily,640,182,640,weather,GitHub
27,API,https://github.com/windycom/API.git,"🏄Windy API, or Windy Leaflet Plugin, let you put animated weather map into your website and enjoy rich ecosystem of Leaflet library.",593,154,593,weather+weather+leaflet+leafletjs+windguru,GitHub
28,minimus,https://github.com/hamedbaatour/minimus.git,A fully featured production ready Angular weather app tutorial project,587,330,587,weather,GitHub
29,core-background,https://github.com/justinmfischer/core-background.git,An Objective-C API inspired by iOS 7 and the Yahoo Weather App. Location-based Flickr photos in background UIImageView are Gaussian blurred by a UIScrollView while scrolling over foreground iPhone content.,581,80,581,weather,GitHub
30,Weather-Cal,https://github.com/mzeryck/Weather-Cal.git,"This is a Scriptable widget that lets you display, position, and format multiple elements, including dates and events, weather information, battery level, and more. You can even create your own elements.",577,308,577,weather+widget+ios+scriptable+scriptable-app+ios14+ios14-widget+layout+customization,GitHub
31,temps,https://github.com/jackd248/temps.git,Simple menubar application based on Electron with actual weather information and forecast.,552,73,552,weather+weather-information+menubar+electron+forecast+weather+windows+mac+linux,GitHub
32,BTGlassScrollView,https://github.com/BTLibrary/BTGlassScrollView.git,"Inspired by Yahoo Weather App, this easy to use view replicates the look and feel",546,96,546,weather,GitHub
33,Instant-Weather,https://github.com/mayokunadeniyi/Instant-Weather.git,"An Android weather application implemented using the MVVM pattern, Retrofit2, Dagger2, LiveData, ViewModel, Coroutines, Room, Navigation Components, Data Binding and some other libraries from the Android Jetpack.",543,94,543,weather+coroutines-android+room-persistence-library+mvvm-pattern+retrofit2+navigation-architecture-component+livedata+databinding+timber+paging-library+algolia-instantsearch+material-design+dagger2+dependency-injection+dagger2-android,GitHub
34,WeatherAlarmClock,https://github.com/kaku2015/WeatherAlarmClock.git,Alarm clock with weather forecast 一款具有天气提醒功能的闹钟,511,172,511,weather+alarm-clock+weather+weather-forecast+android,GitHub
35,SmileWeather,https://github.com/liu044100/SmileWeather.git,A library for Search & Parse the weather data from Wunderground & Openweathermap conveniently.,487,85,487,weather,GitHub
36,ESP32-e-Paper-Weather-Display,https://github.com/G6EJD/ESP32-e-Paper-Weather-Display.git,"An ESP32 and 2.9"", 4.2"" or 7.5"" ePaper Display reads Weather Underground data via their API and then displays the weather",470,118,470,weather,GitHub
37,WeatherView,https://github.com/MatteoBattilana/WeatherView.git,WeatherView is an Android Library let you make cool weather animations for your app,466,76,466,weather+weatherview+animation+particles+android-library+view+android+weather-animation+android-studio+library+opensource+weather+beta,GitHub
38,CZWeatherKit,https://github.com/comyar/CZWeatherKit.git,:partly_sunny: A Simple Cocoa Weather Library.,461,65,461,weather,GitHub
39,URWeatherView,https://github.com/jegumhon/URWeatherView.git,Show the weather effects onto view written in Swift4.2,439,35,439,weather+weather+swift+lottie+lightning+image-kernel+glsl-shaders+cocoapods+carthage+snow+rain+dust+cloud+hot+wavewarp,GitHub
40,project_weather_pwa,https://github.com/adrianhajdin/project_weather_pwa.git,"This is a code repository for the corresponding YouTube video. In this tutorial we are going to build, deploy and publish a Weather Progressive Web App. Covered topics: React.js, Service Workers, PWA, Lighthouse...",429,135,429,weather,GitHub
41,feather,https://github.com/jhomlala/feather.git,Flutter weather application with beautiful UI and UX.,422,83,422,weather+flutter+flutter-apps+dart+android+ios,GitHub
42,Weather,https://github.com/Mixiaoxiao/Weather.git,"A beautiful weather app: DynamicBackground (clear, rainy, foggy, etc), AqiView, DailyForecastView, HourlyForecastView and more. 一款精致的天气APP，动态天气背景(10*2种天气效果，每种区分白天和夜间)、一周天气曲线图、24H曲线图、空气质量/风速/日出日落图等。",419,106,419,weather,GitHub
43,python-forecast.io,https://github.com/ZeevG/python-forecast.io.git,A thin Python Wrapper for the Dark Sky (formerly forecast.io) weather API,413,91,413,weather,GitHub
44,esp8266-weather-station-color,https://github.com/ThingPulse/esp8266-weather-station-color.git,ESP8266 Weather Station in Color using ILI9341 TFT 240x320 display,383,167,383,weather+thingpulse+esp8266+weather-station+weather-underground+tft-display,GitHub
45,Automold--Road-Augmentation-Library,https://github.com/UjjwalSaxena/Automold--Road-Augmentation-Library.git,This library augments road images to introduce various real world scenarios that pose challenges for training neural networks of Autonomous vehicles. Automold is created to train CNNs in specific weather and road conditions.,368,87,368,weather,GitHub
46,iOS11Weather,https://github.com/SwiftTsubame/iOS11Weather.git,iOS 11 Native Weather App Clone. One of the main Purpose of this repo is to show how to use custom collectionViewLayout to reproduce the smooth scrolling experience in the Native Weather App.,365,57,365,weather+swift3+ios-swift+ios11+weather-app,GitHub
47,J.A.R.V.I.S,https://github.com/GauravSingh9356/J.A.R.V.I.S.git,"Personal Assistant built using python libraries. It does almost anything which includes sending emails, Dynamic News Reporting at any time with API integration, Todo list generator, Opens any website with just a voice command, Plays Music, Wikipedia searching, Dictionary with Intelligent Sensing i.e. auto spell checking, Weather Reporting i.e. temp, wind speed, humidity, YouTube searching, Google Map searching, Youtube Downloading, etc.",344,81,344,weather+python3+jarvis-ai+jarvis+youtube+dictionary-application+newsapi+weather-api+speech-recognition+pyttsx3+webbrowser+difflib+requests+hacktoberfest2020+hacktoberfest+hactober-accepted+python,GitHub
48,AirPi,https://github.com/tomhartley/AirPi.git,a Raspberry Pi weather station,331,140,331,weather,GitHub
49,pyart,https://github.com/ARM-DOE/pyart.git,The Python-ARM Radar Toolkit. A data model driven interactive toolkit for working with weather radar data. ,329,209,329,weather+weather-radars+python+data-visualization+radar-processing+pyart,GitHub
50,weatherdisplay,https://github.com/andrei7c4/weatherdisplay.git,ESP8266 based weather display with e-ink screen,319,41,319,weather,GitHub
51,weather,https://github.com/bkhezry/weather.git,⛈ Weather app with OpenWeatherMap API,317,97,317,weather+android+weather-app+openweathermap-api,GitHub
52,RNSwipeViewController,https://github.com/rnystrom/RNSwipeViewController.git,Swipe in view controllers from off-screen similar to Check the Weather.,301,51,301,weather,GitHub
53,OpenWeatherMap-PHP-API,https://github.com/cmfcmf/OpenWeatherMap-PHP-API.git,A PHP API to parse weather data and weather history from OpenWeatherMap.org.,298,105,298,weather+openweathermap+php+weather-history+php-api+api+open-api+free+weather+parse-weather-data,GitHub
54,GIFRefreshControl,https://github.com/cyndibaby905/GIFRefreshControl.git,"""Twitter music"" and ""Yahoo! Weather"" like pull-to-refresh control created using GIF.",297,41,297,weather,GitHub
55,noaa-apt,https://github.com/martinber/noaa-apt.git,"NOAA APT weather satellite image decoder, for Linux, Windows, RPi 2+ and OSX",290,35,290,weather+noaa+weather+sdr+demodulation+satellite+image-processing+dsp+rtl-sdr,GitHub
56,WeatherMap,https://github.com/TakefiveInteractive/WeatherMap.git,WeatherMap combines weather info with map display. You can view the ongoing weather change of an entire region in one scroll! A tool designed for those of you who road-trip or travel around often.,289,59,289,weather,GitHub
57,data,https://github.com/open-covid-19/data.git,"Daily time-series epidemiology and hospitalization data for all countries, state/province data for 50+ countries and county/municipality data for CO, FR, NL, PH, UK and US. Covariates for all available regions include demographics, mobility reports, government interventions, weather and more.",279,62,279,weather+covid19-data+covid+covid-19+covid19+covid-data,GitHub
58,LocalRadio,https://github.com/dsward2/LocalRadio.git,"📻 LocalRadio is ""Radio for Cord-Cutters"" – a Software-Defined Radio (SDR) app for your Mac and mobile devices.  With an inexpensive RTL-SDR USB device, LocalRadio provides a casual, home-based radio listening experience for your favorite local frequencies - FM broadcasts/free music/news/sports/weather/public safety & aviation scanner/etc.",276,28,276,weather+macos+rtlsdr+rtl-sdr+ios+iphone+ipad+streaming+audio+android+news+weather+sports+mac+aviation+icecast+sdr+scanner+radio+fm-broadcasts+cordcutter,GitHub
59,Weather,https://github.com/bpisano/Weather.git,A Weather app in SwiftUI.,268,44,268,weather+swiftui+swiftui-example+combine+weather+app,GitHub
60,WeatherBench,https://github.com/pangeo-data/WeatherBench.git,A benchmark dataset for data-driven weather forecasting,266,78,266,weather+dataset+benchmark+weather-forecast+deep-learning,GitHub
61,flutter_weather,https://github.com/LonelyCpp/flutter_weather.git,"An elegant, easy on the eyes weather app built with flutter",254,52,254,weather+flutter+weather+openweathermap-api+android+ios+dart+openweathermap+theme+dark-theme+darkmode,GitHub
62,wunderground-sensehat,https://github.com/initialstate/wunderground-sensehat.git,Tutorial and code for using the Raspberry PI Sense HAT plus a weather API (Dark Sky) to create a personal weather dashboard. ,251,55,251,weather,GitHub
63,wrf-python,https://github.com/NCAR/wrf-python.git,A collection of diagnostic and interpolation routines for use with output from the Weather Research and Forecasting (WRF-ARW) Model.,250,88,250,weather,GitHub
64,ionic-mosum,https://github.com/aggarwalankush/ionic-mosum.git,Download Latest Ionic v3 Weather App ->,247,108,247,weather+ionic+android+ios+tutorial+angular,GitHub
65,forecast-ruby,https://github.com/darkskyapp/forecast-ruby.git,Ruby gem for retrieving data from the Forecast Weather API.,244,29,244,weather,GitHub
66,DatWeatherDoe,https://github.com/inderdhir/DatWeatherDoe.git,Simple menu bar weather app for macOS,244,12,244,weather+weather+macos+swift+menubar+dark-theme+menubar-app+openweathermap+french-translation,GitHub
67,weather-card,https://github.com/bramkragten/weather-card.git,Weather Card with animated icons for Home Assistant Lovelace,242,90,242,weather,GitHub
68,kindle-weather-display,https://github.com/mpetroff/kindle-weather-display.git,https://mpetroff.net/2012/09/kindle-weather-display/,240,78,240,weather,GitHub
69,marquee-scroller,https://github.com/Qrome/marquee-scroller.git,Marquee Scroller Clock News Weather and More,231,112,231,weather+wifi+wemos-d1-mini+clock+news+weather+3d-printing,GitHub
70,WeatherBar,https://github.com/bgreenlee/WeatherBar.git,Demo weather app for writing a Mac app in Swift tutorial,230,49,230,weather,GitHub
71,progressive-weather-app,https://github.com/jimmerioles/progressive-weather-app.git,A local weather app that fetches weather forecast from Openweathermap.org. A Progressive Web App built with Vue.js.,227,37,227,weather+vuejs+progressive-web-app+javascript+vue+service-worker,GitHub
72,kindle-wallpaper,https://github.com/pablojimenezmateo/kindle-wallpaper.git,This creates a custom wallpaper fetching the information from Open Weather and from you calendar from Google!,224,30,224,weather,GitHub
73,FineDay,https://github.com/sd6352051/FineDay.git,simple weather,219,119,219,weather,GitHub
74,PyCINRAD,https://github.com/CyanideCN/PyCINRAD.git,Decode CINRAD (China New Generation Weather Radar) data and visualize.,217,114,217,weather+python+meteorology+matplotlib,GitHub
75,weather,https://github.com/noazark/weather.git,real weather for Javascript,212,110,212,weather,GitHub
76,WindView,https://github.com/AhmadNemati/WindView.git,WindView is an Android Library to show Weather's Wind & pressure Status,208,45,208,weather+android-library+weather-wind+pressure-status+android+wind+pressure+material-design,GitHub
77,weather,https://github.com/comdan66/weather.git,Taiwan's  Weather Maps! 想查詢每個地方的天氣嗎！？藉由 Google Maps API 的地圖服務，以及中央氣象局網站的天氣預報，讓你快速輕鬆的查詢台灣 368 個鄉鎮的天氣概況！,206,28,206,weather+weather+taiwan+weathermap+php+geolocation+navigator+html+json+apidoc,GitHub
78,good-weather,https://github.com/qqq3/good-weather.git,Open source weather app for Andorid,204,83,204,weather+android+weather+forecast+openweathermap,GitHub
79,WeatherIconView,https://github.com/pwittchen/WeatherIconView.git,Weather Icon View for Android applications,204,19,204,weather+andriod+weather-icons+weather+icon+view,GitHub
80,Achoo,https://github.com/tmthyjames/Achoo.git,"Achoo uses a Raspberry Pi to predict if my son will need his inhaler on any given day using weather, pollen, and air quality data. If the prediction for a given day is above a specified threshold, the Pi will email his school nurse, and myself, notifying her that he may need preemptive treatment. Community-sourced health monitoring! ",204,15,204,weather+python+r+raspberry-pi+data-science+prediction+diy+pollen+air-quality-data+weather,GitHub
81,Skycons,https://github.com/torryharris/Skycons.git,"Forecast / DarkSky's Skycons, Animated Weather icons recreated for Android",203,44,203,weather,GitHub
82,ReactiveWeatherExample,https://github.com/marinbenc/ReactiveWeatherExample.git,A simple iOS weather app using the MVVM pattern and RxSwift framework.,202,36,202,weather,GitHub
83,weather-underground-icons,https://github.com/manifestinteractive/weather-underground-icons.git,Weather Underground Icons ( PNG & SVG ),201,77,201,weather+weather-icons+weather-underground+svg-icons+png-icons+svg+css+black-icons+white-icons+color-icons+png,GitHub
84,homebridge-weather-plus,https://github.com/naofireblade/homebridge-weather-plus.git,A comprehensive weather plugin for homebridge.,195,34,195,weather+homebridge+homebridge-plugin+weather-station+weather,GitHub
85,vue-weather-notifier,https://github.com/sdras/vue-weather-notifier.git,A small SVG animation illustrating a weather app notification in Vue,193,30,193,weather,GitHub
86,react-weather-app,https://github.com/hamza-mirza/react-weather-app.git,Source code for my React weather app tutorial.,192,189,192,weather,GitHub
87,ip2location-go,https://github.com/ip2location/ip2location-go.git,"Use IP2Location geolocation database to lookup the geolocation information with IP2Location Go Package. It can be used to determine country, region, city, coordinates, zip code, time zone, ISP, domain name, connection type, area code, weather, MCC, MNC, mobile brand name, elevation and usage type that any IP address or hostname originates from. ",190,51,190,weather+ip2location+geolocation+ip-geolocation+ip-lookup+ip-database+geolocation-database+ip-address,GitHub
88,NearbyWeather,https://github.com/erikmartens/NearbyWeather.git,"NearbyWeather is an open source weather app for iOS, which uses the OpenWeatherMap API. With this project developers are invited to learn advanced iOS concepts, as well as to contribute further advancements. Fork this repo to get started.",189,55,189,weather+swift+opensource+openweathermap+weather+openweathermap-api+rxswift+rxswift-extensions+fastlane+xcode+cocoapods+mvvm-c+rxflow+realm,GitHub
89,raspberrypi-weather-station,https://github.com/kmkingsbury/raspberrypi-weather-station.git,Weather Sensor/program for the Raspberry Pi B+ ,185,66,185,weather,GitHub
90,ncl,https://github.com/NCAR/ncl.git,The NCAR Command Language (NCL) is a scripting language for the analysis and visualization of climate and weather data.,183,45,183,weather,GitHub
91,BlazorWeather,https://github.com/danroth27/BlazorWeather.git,Blazor Weather,182,35,182,weather,GitHub
92,home-assistant-sun-card,https://github.com/AitorDB/home-assistant-sun-card.git,Home assistant sun card based on Google weather design,182,37,182,weather+home-assistant+hacs+sun-card+sun+custom-card,GitHub
93,Look4Sat,https://github.com/rt-bishop/Look4Sat.git,Amateur radio and weather satellite tracker and passes predictor for Android inspired by Gpredict,181,16,181,weather+android+gpredict+sdr+satcom+space+satellite+weather-satellite-tracker+calculating-passes+tle-data+kotlin+passes-predictions+satellites+ham-radio+hamradio+amsat+radio+satellite-tracking+satellite-prediction+satellite-positions+radio-satellite-tracker,GitHub
94,MeteoNook,https://github.com/Treeki/MeteoNook.git,weather prediction tool for Animal Crossing: New Horizons,180,40,180,weather,GitHub
95,weather-app-react-native,https://github.com/delfrrr/weather-app-react-native.git,The source code of react-native weather app ,177,24,177,weather+weather+weather-forecast+historical-data+react-native+d3js+redux,GitHub
96,e_paper_weather_display,https://github.com/AbnormalDistributions/e_paper_weather_display.git,Raspberry Pi weather display using Waveshare e-paper display and Open Weather Map API,172,13,172,weather+weather+waveshare+python+raspberry-pi+raspberrypi+epaper+eink+e-ink+e-paper,GitHub
97,Wethr,https://github.com/mamaral/Wethr.git,Wethr provides developers the ability to add location-based current weather conditions to their views as simply as adding any UIView.,172,30,172,weather,GitHub
98,WeatherKit,https://github.com/rnystrom/WeatherKit.git,A quick and elegant solution to gathering local weather data.,171,23,171,weather,GitHub
99,APPaginalTableView,https://github.com/Antol/APPaginalTableView.git,This is implementation of view allowing navigation between views like in iOS 7 Weather App.,171,23,171,weather,GitHub
100,OpenWeatherPlus-Android,https://github.com/qwd/OpenWeatherPlus-Android.git,An open source weather APP for Android. 天气普拉斯Android版，自带天气数据的开源天气APP。,171,61,171,weather+weather-data+sdk+aqi+android+weather-app,GitHub
101,python-metar,https://github.com/python-metar/python-metar.git,a python package that parses coded METAR weather reports.,170,102,170,weather,GitHub
102,Pi-Kitchen-Dashboard,https://github.com/userexec/Pi-Kitchen-Dashboard.git,A simple HTML/CSS/JS time and weather dashboard for use with Raspberry Pi and Chromium,170,53,170,weather,GitHub
103,ocula,https://github.com/andrewcourtice/ocula.git,The free and open-source progressive weather app,166,31,166,weather+pwa+weather+vue+typescript,GitHub
104,aws-serverless-appsync-app,https://github.com/aws-samples/aws-serverless-appsync-app.git,This workshop shows you how to build a Web Application that demonstrates how easy it is to create data driven web applications all with no servers. You will build a serverless web application that lets users search for popular tourist destinations. The application will use AWS AppSync and the AWS Serverless platform to provide real-time weather analysis of the indexed destinations.,166,55,166,weather+serverless+lambda+appsync+aws,GitHub
105,CoolWeather,https://github.com/akoufa/CoolWeather.git,"Weather App that uses Android best practices. Android Jetpack, clean architecture. Written in Kotlin",164,12,164,weather+android+kotlin+clean-architecture+retrofit2+java+android-architecture+mvvm+databinding+android-development+architecture-components+viewmodel+gradle+android-app+coroutines+jetpack+glide+room+hilt+hilt-android,GitHub
106,natural-language-classifier-nodejs,https://github.com/watson-developer-cloud/natural-language-classifier-nodejs.git,"See how the classifier service uses natural language to determine the intent behind your question. Ask a question about the weather, and watch as the service classifies the intent as 'temperature' or 'condition' related.",163,212,163,weather,GitHub
107,openweathermap-reactnative,https://github.com/lucasmontano/openweathermap-reactnative.git,"Weather, everybody wants to know how it is going to be during the week. Will it be rainy, windy, or sunny? Luckily for us, in the information age, there are open APIs to retrieve information about it.",163,45,163,weather+openweather+weather+react+montano,GitHub
108,rePaper,https://github.com/rocksdanister/rePaper.git,Desktop that changes based on weather & time,161,22,161,weather+wallpaper+windows+dynamic+weather+openweather+unity+rain+fog+snow+desktop+rainmeter+customisation+dynamicdesktop,GitHub
109,wradlib,https://github.com/wradlib/wradlib.git,weather radar data processing - python package,154,60,154,weather+wradlib+weather+radar+sigmet+netcdf4+hdfs+rainbow+xarray+python+hacktoberfest,GitHub
110,weather-10kb-wxkb,https://github.com/JulianNorton/weather-10kb-wxkb.git, Weather forecast that's high performance and accessible,154,51,154,weather+ejs+node+sass+weather-app+open-source,GitHub
111,simple-weather-card,https://github.com/kalkih/simple-weather-card.git,Minimalistic weather card for Home Assistant,153,22,153,weather+home-automation+home-assistant+lovelace+weather+homeassistant,GitHub
112,open-weather,https://github.com/michael-lynch/open-weather.git,"A simple, lightweight jQuery plugin used to display the current weather of any city using the free OpenWeatherMap API.",151,49,151,weather,GitHub
113,kotlin-weather,https://github.com/gurleensethi/kotlin-weather.git,"Simple android weather app developed in kotlin, demonstrating the use of RxJava, Retrofit and implementing MVP.",148,34,148,weather,GitHub
114,weather-station,https://github.com/masneyb/weather-station.git,"A lightweight, self contained, solar-powered weather station for the Raspberry Pi.",148,16,148,weather,GitHub
115,lovelace-weather-card-chart,https://github.com/Yevgenium/lovelace-weather-card-chart.git,Custom weather card with charts,146,55,146,weather,GitHub
116,Wemos-D1-Mini-BME280-Weather-Station,https://github.com/TheAustrian/Wemos-D1-Mini-BME280-Weather-Station.git,Simple Weather Station Code using an ESP8266 and a BME280 sensor. Data is handled via PHP and stored in a MySQL database,145,34,145,weather,GitHub
117,gnome-shell-extension-weather,https://github.com/simon04/gnome-shell-extension-weather.git,An extension for displaying weather notifications in GNOME Shell.,144,321,144,weather,GitHub
118,weather-station,https://github.com/RaspberryPiFoundation/weather-station.git,Data logging code for the Raspberry Pi Weather Station HAT,144,69,144,weather,GitHub
119,SimpleWeather,https://github.com/cjnwan/SimpleWeather.git,a simple weather app,142,20,142,weather+animations+weather-app+appstore+design+sketching+source-code,GitHub
120,esp8266-weather-station-epaper,https://github.com/duck531a98/esp8266-weather-station-epaper.git,use esp8266 to show weather forecast on 2.9inch e-paper,142,35,142,weather,GitHub
121,Weather,https://github.com/alessandroaime/Weather.git,A weather app built to learn how to use Canvas and Animation in Flutter.,139,33,139,weather+flutter+dart+ios+android+weather,GitHub
122,E-ink-esp32-arduino-weather-time-note,https://github.com/Eddddddddy/E-ink-esp32-arduino-weather-time-note.git,You can get time\weather\temperature-inside\humility-inside\pressure-inside\IAQ-inside\QQ-note\computer-info on this device.,139,55,139,weather+arduino+esp32-arduino+esp32+e-paper,GitHub
123,simple-nodejs-weather-app,https://github.com/bmorelli25/simple-nodejs-weather-app.git,"Weather Website using Node.js, Express, and OpenWeatherMap's API",134,254,134,weather,GitHub
124,caule-themes-pack-1,https://github.com/orickcorreia/caule-themes-pack-1.git,"10 modern colors  |  4 categories of styles (Black Glass, Black, Dark, Light)  |  40 themes in total  |  Animated icons for the weather forecast card  |  And a bonus automatic theme selector for your interface.",134,11,134,weather+hassio+homeassistant+themes+lovelace+caule+pack,GitHub
125,Amatyr,https://github.com/torhve/Amatyr.git,"Amateur weather graphs using d3 js, watch js, rivets js, lua, postgresql, nginx",133,33,133,weather,GitHub
126,tropos-android,https://github.com/thoughtbot/tropos-android.git,Weather and Forecasts for Humans,132,21,132,weather,GitHub
127,JFOpenWeatherMapManager,https://github.com/jfield44/JFOpenWeatherMapManager.git,Objective-C iOS / Mac OS X Wrapper to allow easy manipulation of the Open Weather Map API,128,18,128,weather,GitHub
128,emacs-wttrin,https://github.com/bcbcarl/emacs-wttrin.git,Emacs frontend for weather web service wttr.in.,127,30,127,weather+emacs+emacs-lisp+melpa-badge+weather,GitHub
129,meteor_decoder,https://github.com/artlav/meteor_decoder.git,A portable decoder for METEOR M weather satellite LRPT signal,127,14,127,weather,GitHub
130,Flutter-Weather,https://github.com/Rajchowdhury420/Flutter-Weather.git,A Weather App Using Flutter,126,52,126,weather,GitHub
131,IP2Location-PHP-Module,https://github.com/chrislim2888/IP2Location-PHP-Module.git,"This module is a PHP module that enables the user to find the country, region, city, coordinates, zip code, ISP, domain name, timezone, connection speed, IDD code, area code, weather station code, weather station name, mobile, usage types, address type, IAB category, etc that any IP address or host name originates from.",126,52,126,weather+php+ip2location+geolocation+iplocation+isp+region+city+country+ip-location+ip-address+ipv4+ipv6+ip-lookup+timezone+area-code+zip-code+domain+mobile-info+weather-station+elevation,GitHub
132,RSYahooWeatherLoadingIndicator,https://github.com/yeahdongcn/RSYahooWeatherLoadingIndicator.git,"This project clones the Yahoo weather app's loading indicator with no image at all, everything is drawing using Quartz and everything can be customised.",126,16,126,weather,GitHub
133,alfred-weather,https://github.com/jason0x43/alfred-weather.git,Get weather forecast using Alfred,123,12,123,weather,GitHub
134,conkyrc,https://github.com/mrmierzejewski/conkyrc.git,"Sample Conky (system monitor) configuration file with weather, CPU graph, memory graph, network traffic graph and processes",123,53,123,weather,GitHub
135,pycwr,https://github.com/YvZheng/pycwr.git,"The China Weather Radar Toolkit, support most of China's radar formats(WSR98D, CINRAD/SA/SB/CB, CINRAD/CC/CCJ, CINRAD/SC/CD)",122,51,122,weather+hydrology+weather-radars+python,GitHub
136,noaa,https://github.com/paulokuong/noaa.git,NOAA Weather Service Python SDK,118,40,118,weather+weather-forecast+api-wrapper+python3+noaa-python-sdk+sdk+noaa,GitHub
137,wetterdienst,https://github.com/earthobservations/wetterdienst.git,Open weather data for humans,118,16,118,weather+deutscher-wetterdienst+germany+open-source+open-data+historical-data+time-series+dwd+radolan+radar+weather+weatherservice+weather-forecast+weather-api+weather-station+mosmix+eccc+canada+data,GitHub
