,full_name,link,description,stars,forks,watchers,keywords,source
21,Krypton,https://github.com/BlockchainLabs/Krypton.git,"Ethereum has brought us tools like Smart Contract, Dapp and DAO creation, deployment, and management. We can easily pay someone without ever hitting the send button, access decentralized applications that cannot be censored or shut down and we can be part of Decentralized Autonomous Organizations.  Mistakes were made, bugs were found, and recently, millions were lost. Some are calling The DAO hack the most expensive bug bounty ever held, but whoever said this certainly didn’t have his Ether invested in The DAO, as the situation regarding the seizure of the stolen funds doesn’t seem to be improving.  The DAO happened, it failed, all we can do now is move on and learn from our mistakes. The problem is that if we keep learning from $50m errors, we’ll be the wisest and poorest people on the planet.  That’s why it’s good to have training wheels sometimes. Ethereum is the perfect playground for skilled developers, but with its 700% value increase since creation, it has made Solidity, one of the programming languages in Ethereum, a very expensive toy.  That’s why Krypton has launched an open invitation to all developers to poke around the Krypton blockchain and see what it has to offer.  Krypton (KR) is an Ethereum-based cryptocurrency that allows users all the same features and perks (Smart Contracts, Dapps, DAOs, DACs) but for a lower “price.” Ethereum transaction fees, which are known as “Gas” are spent according to computational costs, which means that the higher the price of Ether, the higher those costs will be.  covertress, the Krypton founder, and project manager said:  We’ve contacted several faculties at major universities and invited them to use the KR chain for this purpose. All of this means that developers have a testbed for smart contracts and Dapps, which are less expensive to deploy in the KR blockchain, before moving on to a more mainstream environment like Ethereum. Krypton can now be considered as a “gateway” into Ethereum.  The team isn’t planning to stay humble forever but will, however, take their time before deploying anything and becoming a direct competitor to Ethereum, allowing them to tighten up security and functionality before moving on to providing smart contracts and Dapp solutions for companies.  If you liked this article follow us on Twitter @themerklenews and make sure to subscribe to our newsletter to receive the latest bitcoin and altcoin price analysis and the latest cryptocurrency news. Krypton – Smart Contracts and DAPPs Development for Business Systems & IoT  Ticker: KR  Algorithm: Dagger-Hashimoto  Block Reward: 0.25 KR  Block Target: 15 Seconds  Listen Port: 17171  RPC Port: 8888  Total KR: ~2.669 Million  Real-Time Total KR  Ethereum-Based: Utilizes Smart Contracts, DAOs, DACs and DAPPs  Block Explorer: http://explorer.krypton.rocks  After years in the tech sector, for engineering, entertainment, travel & finance companies, I’ve turned my focus to blockchain and building a startup, Krypton, to help companies realize their distributed applications.  $KR is my vision for an ultra-fast blockchain that can realize all of the features of Ethereum with fewer initial coins, faster speed and lower inflation.  Krypton can do the same things as Ethereum. However, with Ethereum’s codebase being updated to safely deploy DAOs, DACs, and DAPPs, there will be an explosion of practical-use cases, especially in the Internet of Things field. Companies will be actively seeking experienced developers.  KR is an alternative platform on which to deploy these new technologies and Krypton developers are ready to build these systems.  Join me in connecting Ðapps devs with real-life applications. Let’s code the future.  — covertress, Founder & Project Manager  Krypton is now hiring Smart Contracts and Ðapps developers with experience in Solidity, JS, and node.js.  Please join Krypton’s Slack to apply: http://slack.krypton.rocks",10,6,10,blockchain+coin,GitHub
22,PizzaCoin,https://github.com/pizzahackathon/PizzaCoin.git,Pizza Coin developed for the 1st Thailand's blockchain hackathon (Pizza Hackathon 2018),9,8,9,blockchain+coin,GitHub
23,SuperNet-Lite,https://github.com/toschdev/SuperNet-Lite.git,"Monitor and handle BTC, LTC, BTCD, NXT, DOGE and more coins with just opening a html file. No Blockchain Download needed.",9,11,9,blockchain+coin,GitHub
24,SmartContract,https://github.com/GX-Coin/SmartContract.git,Source code of the Ethereum blockchain smart contract that rules the issuance and management of GX-Coins.,9,3,9,blockchain+coin,GitHub
25,DTEP,https://github.com/DECOINio/DTEP.git,"DECOIN is a Decentralized coin and Trading Platform Exchange which redistributes its profits to coin holders.  DECOIN is a fully secure technology system for cryptocurrency users, enabling users to fully exploit their coin potential, by aligning with the Decentralized nature of the blockchain itself. DECOIN aims to build world-renowned, worldwide Online Customer Service to facilitate the adoption of cryptocurrency and blockchain technologies.",8,9,8,blockchain+coin,GitHub
26,NobleCoin,https://github.com/BlockchainLabs/NobleCoin.git,"ADD SUPPORT FOR YOUR COIN  The development and services behind Noble were crowdfunded via the sale of the NOXT token. This token can be used to buy support for your own cryptocurrency, making it too an international option for digital currency payments and purchases. Click here to add your coin to the Noble platform, and begin purchasing and paying bills in your favourite cryptocurrency today. ADD FULL GIFT AND PAY SUPPORT Give your own coin the ability to act as an international method of payments and purchases, including taxes, bills, credit cards and gift cards.  PAY ZERO FEES USER SUPPORT LEGAL AND LONG-TERM FOCUS  07. HOW IT WORKS PAYMENTS AND GIFTS  Using Noble Pay and Noble Gift is a straight-forward affair, allowing you to make an order and pay using your preferred cryptocurrency method in minutes.  PAY OR PURCHASE ONLINE PAY ONLINE RIGHT NOW  Smaller purchases and payments can be made online right now, without the need for the Noble mobile application, accounts or AML/KYC requirements. NOBLE PAY  Pay Australian taxes and bills, deposit directly into bank accounts, transfer into European accounts, pay off credits cards, the list keeps growing. Do smaller transfers and payments using Noble Pay online right now.  NOBLE GIFT  Purchase from a range of over 400 international gift in many dominations of fiat currency and exchanged from digital currencies. |50+ CRYPTOCURRENCIES SUPPORTED A FOCUS ON REAL-WORLD USAGE  Beyond technical features, experimental code and revolutionary ideas, Noble provides real-world, day-to-day usage to blockchains so they remain, first and foremost, a unique type of currency.  GIFT CARDS  Purchase over 400 international gift cards using Bitcoin or using one of more than 50 alternative cryptocurrencies.  BILLS & TAXES  Pay Australian or European bills and taxes using cryptocurrency. Noble handles all exchange and local payment systems internally.  BANK DEPOSITS  Automatically exchange and deposit directly into Australian and European bank accounts using Noble-supported alternative cryptocurrencies and Bitcoin.  USER-TO-USER  Save addresses, register accepted digital currencies, and pay users completely in-app, letting Noble handle exchange rates and transfers in the background (in development). 02. NOBLE MOVEMENT THE CURRENCY IN CRYPTOCURRENCY  Noble development is focused first and foremost on blockchain-based cryptocurrency, aiming to ultimately remove the need for fiat and exit ramps completely. SEARCH FOR AND USE YOUR FAVOURITE CRYPTOCURRENCY  Noble is developed to inherently support any number of cryptocurrencies, linked into multiple API's and using custom wallet and exchange systems where necessary. MULTIPLE AUTOMATIC METHODS OF EXCHANGE AND TRANSFER  Depending on the cryptocurrency and fiat pair selected, exchange rates are automatically gathered from a wide range of sources. ONGOING DEVELOPMENT AND NEW FEATURES CONTINUOUSLY ADDED  Development of Noble is ongoing, with each patch bringing improved design, usability and features to the application. GLOBAL CRYPTOCURRENCY USAGE ON YOUR MOBILE PHONE  Using the power of Bitcoin and the blockchain, digital payments, purchases and transfers are available internationally with zero-to-low fees. FIND AND INTERACT WITH LIKE-MINDED ENTHUSIASTS  In development for Noble is a complete user-to-user based localisation, payment and merchant system allowing users to trade and purchase between themselves. NO PRIVATE KEYS REQUESTED OR STORED  Noble does not currently act as a wallet, instead linking into to cryptocurrency-specific wallets outside the application. This prevents us from generating, storing or being responsible for any private keys. Your money is in your control. 04. WHAT'S NEW VERSION 0.2.0  Version 0.2.0 saw Noble Pay introduce European (EUR) payments to over 17 countries via SEPA and IBAN, including EUR currency exchange rates. User areas were improved, including payment history and AML/KYC status. The direct bank deposit capability in Australia, using a BSB and account number, was also polished. View patch notes | NOBLE BLOCKCHAIN PAYMENT APP  Noble is an international mobile payment, gift and product application for over fifty blockchain-based digital currencies. It further aims to incorporate blockchain technology into digital identity systems, international digital currency AML/KYC security to help combat financial fraud and money laundering, and real estate ownership and land rights.",8,11,8,blockchain+coin,GitHub
27,AtomicSwapWallet,https://github.com/Cointorox/AtomicSwapWallet.git,"Atomic Swap Wallet - a completely decentralized cryptocurrency wallet supporting p2p coin-coin & coin-token swaps via Atomic Swap (integrating multiple blockchains into a single interface in a decentralized manner). Supports Bitcoin, Ethereum, Litecoin, EOS, and ERC20 tokens.",7,7,7,blockchain+coin,GitHub
28,labchain,https://github.com/ChaAC-FAU/labchain.git,"This project is a completely new blockchain-based coin, with P2P networking, a consensus mechanism and a wallet interface. The goal of the project is to provide a framework that is easy to modify for people who want to develop proof-of-concepts for blockchain-based technology.",7,4,7,blockchain+coin+blockchain+wallet+money+transaction,GitHub
29,SaluS,https://github.com/BlockchainLabs/SaluS.git,"Reserve funds will be used to increase NAV by various means, including but not limited to investing in other coins, by trade or buy back.   ICO: Crowdfunding & Price Discovery:  Total BTC raised during the crowdfunding will act as the price discovery mechanism. 1,000,000 Salus will be distributed among investors based on percentage invested. My share of SLS will based on total value of coins listed within Kick Starter and Trading Coins at the end of ICO.  Crowdfunding phase extended to 1-18-2016  The first 10 supporters/participants will receive 10% bonus SaluS coin after distribution is over. The next 10 participants will receive 5% extra SLS.   Participation requires minimum of 0.01 BTC. Crowdfunding Address: Quote 1LJPiY3vUeN5SkLY9k8qBHeMdBeXJNNtBe and Form:http://goo.gl/forms/0cMMy02srh Must be completed. Make sure to send from an address you control, not an exchange.  Total Collected:https://blockchain.info/address/1LJPiY3vUeN5SkLY9k8qBHeMdBeXJNNtBe  Or Use escrow   Escrow Instructions: https://bitcointalk.org/index.php?topic=1317448.msg13471975#msg13471975    Kick Starter Coins: HyperStake    RateCoin AudioCoin Noble Redd Viral PebbleCoin PeerCoin HYP XRA ADC NOBL       RDD VIRAL XPB PPC  7,000,000: 4,000,000: 20,000,000: 70,000,000: 20,000,000: 100,000: 150,000: 100:  Trading coins: BitShare Burst NXT        SiaCoin XEM Dashcoin Horizon Florin     Quatloo Monero BTS BURST     NXT SIA XEM DSH HZ FLO QTL XMR  50,000 5,000,000 100,000 20,000,000 1,000,000 100,000 500,000 100,000 10,000 200     Cloud Staking Service: - Coin Request Form - http://goo.gl/forms/30P0We6pke HyperStake    RateCoin AudioCoin Noble Redd Viral RUBY HYP XRA ADC NOBL       RDD VIRAL        RBY  http://goo.gl/forms/Yyaub9a5aX http://goo.gl/forms/161pSKoC6Y http://goo.gl/forms/M1AG1YCinF http://goo.gl/forms/qXMhkzxdCn http://goo.gl/forms/LrAAE6kVFM http://goo.gl/forms/ZF1z6MgRYN http://goo.gl/forms/FV98Be3ZPq  AFFILIATE PROGRAMS:  Affiliate Program Submission form-http://goo.gl/forms/6bujSMhkgM  Exchanges: Coinbase localbitcoins Bleutrade 1Broker https://www.coinbase.com/join/ https://localbitcoins.com/? https://bleutrade.com/sign_up/ https://1broker.com/m/r.php         Mining: MinerGate LTCrabbit CoinKing.io https://minergate.com/ https://www.ltcrabbit.com/ http://coinking.io/?  Hosting/VPS/VPN/Domains:    NameCheap BitDomain.BIZ BitVPN.org http://www.namecheap.com/? http://www.bitdomain.biz/? https://bitvpn.org/?  Gaming:        BC Casino Directbet.eu Bitcasino.io Betterbet.io DigiByte  https://www.bc-casino.com/? http://www.directbet.eu? http://coinpoker.io? https://betterbets.io/? http://www.digibytegaming.com/users/sign_up?   Interest paying Wallets BW.com https://bw.com/  MISC. cointracking.info FreeDogeCoin FreeBitcoin http://cointracking.info http://freedoge.co.in/? http://freebitco.in/?  Consumer Goods: Compiling List.   PM me on BCT, Slack or IRC if you have any question, concerns or suggestions.  Special Thanks:   Syntaks - wallet  Presstab - Block Explorer/Code review  SebastianJu - Escrow Stoner19 - Feedback/Pool/All around help. iDunk - Win64 wallet  Billotronic - MAC wallet ozmaster - Advice/Coinbar Listing Drew - IRC Bot And everyone else that has been supportive of this project.| Coin Specifications  Coin Name - SaluS Ticker - SLS Annual Interest - 1% Supply - 1,000,000 Min stake age - 8 hours Max stake age - No Max age SaluS Fund Transaction Fee - .0001 Block Time - 3Min Block maturity - 5 p2p Port - 22534 rpc port - 22530 50 confirm stake minimum for eligibility  (Wallet was developed by Syntaks)- https://bitcointalk.org/index.php?action=profile;u=175669 (BlockExplorer provided by Presstab)- http://www.presstab.pw/   Logo- http://saluscoin.info/pics/sls.png Source- https://github.com/saluscoin/SaluS Wallet - Win 32 | Win 64 | Raspi | Mac Block Explorer- http://sls.presstab.pw Nodes:http://www.presstab.pw/phpexplorer/SLS/nodes.php Exchanges:  Bittrex - https://stage.bittrex.com/Market/Index?MarketName=BTC-SLS YoBit - https://yobit.net/en/trade/SLS/BTC Vote: - https://c-cex.com/?id=vote&coin=sls PM me if interest in adding SLS to your exchange Faucet: http://crypto-faucet.eu/faucets/sls     About: An experimental Coin aimed to increase Net Asset Value (NAV) by various means.  Kick Starter Coins: Below is a list of coins that will be included during the initial phase of this project.  Listed coins will stake on behalf of SaluS project, stakes will be sold on exchanges to increase BTC reserve.   Cloud Staking Service: Fees will be 5% of the stakes, however, the advantages listed below easily outweigh the fees.  1) Experience, keen knowledge of Coin specs. 2) Customized wallets for optimum stacking 3) Staking Advantage, (whaling weight/diff), Research for Optimum block size. 4) 24/7 Uptime, No Hassle, no worry, No Resource staking.  Affiliate programs: All profit made from affiliate programs will go to SaluS reserve to increase NAV.  If you hold Salus coin and would like to help your investment grow, sign up for the services listed below using provided links.  Foundation Transaction Fee - .0001 This is a separate TX fee of .0001 that goes to a specific Address, called the Foundation Transaction fee. This fee is in place for couple of reasons. 1) To control inflation since the supply is set to increase by 1% annually. 2) Resold to increase the reserve.  Mining Guaranteed Minimum CPU hash rate of 1000H/s   Would encourage everyone invested in this coin with CPU power to spare, to click on the link below. link will be up soon.  Traders Advantage: Top 10 Claimed Addresses on the rich list will have access to all trades and portfolio activity/status in near real time. There will be a fee for those who are not on top 10 list but would like to have access to such information. All fees will be added to the reserve fund.  MultiPool: http://hashgoal.com/  ""Holy Grail"" - Financial Instrument Will not disclose any information about this project at this time, but I do believe this will take SaluS to a whole new level if it gets off the ground.   (details on this project will be announced as soon as development officially starts) ",7,14,7,blockchain+coin,GitHub
30,Velvet,https://github.com/Team-KoDiNa/Velvet.git,coin & blockchain project,6,0,6,blockchain+coin+blockchain+p2p+coinbase+velvet+coin+go+golang,GitHub
31,e-coin,https://github.com/flibustier/e-coin.git,"E-Coin is a corporate coin, using private blockchain",6,0,6,blockchain+coin+vuejs+multichain+blockchain+e-corp+golang+boltdb,GitHub
32,whitepaper,https://github.com/C4Coin/whitepaper.git,The C₄Coin public blockchain white paper - https://www.c4coin.org/,6,1,6,blockchain+coin,GitHub
33,sharpcoin,https://github.com/aal89/sharpcoin.git,Prove of work type of blockchain which issues coins to those who solve blocks.,6,1,6,blockchain+coin+blockchain+coin+csharp+gitbook+core+p2p,GitHub
